-3.141592653589793,0,0,133
-3.117048960983623,0,0,137
-3.092505268377453,0,0,141
-3.067961575771282,0,0,145
-3.043417883165112,0,0,149
-3.018874190558942,0,0,153
-2.994330497952772,0,0,157
-2.969786805346601,0,0,161
-2.945243112740431,0,0,165
-2.920699420134261,0,0,169
-2.89615572752809,0,0,173
-2.87161203492192,0,0,177
-2.84706834231575,0,0,180
-2.82252464970958,0,0,184
-2.797980957103409,0,0,188
-2.773437264497239,0,0,192
-2.748893571891069,0,0,196
-2.724349879284899,0,0,200
-2.699806186678729,0,0,204
-2.675262494072558,0,0,208
-2.650718801466388,0,0,212
-2.626175108860218,0,0,216
-2.601631416254047,0,0,220
-2.577087723647877,0,0,224
-2.552544031041707,0,0,228
-2.528000338435537,0,0,231
-2.503456645829366,0,0,235
-2.478912953223196,0,0,239
-2.454369260617026,0,0,243
-2.429825568010855,0,0,247
-2.405281875404685,0,0,251
-2.380738182798515,0,0,255
-2.356194490192345,0,4,255
-2.331650797586175,0,8,255
-2.307107104980004,0,12,255
-2.282563412373834,0,16,255
-2.258019719767664,0,20,255
-2.233476027161494,0,24,255
-2.208932334555323,0,27,255
-2.184388641949153,0,31,255
-2.159844949342983,0,35,255
-2.135301256736812,0,39,255
-2.110757564130642,0,43,255
-2.086213871524472,0,47,255
-2.061670178918302,0,51,255
-2.037126486312132,0,55,255
-2.012582793705961,0,59,255
-1.988039101099791,0,63,255
-1.963495408493621,0,67,255
-1.938951715887451,0,71,255
-1.91440802328128,0,75,255
-1.88986433067511,0,78,255
-1.86532063806894,0,82,255
-1.840776945462769,0,86,255
-1.816233252856599,0,90,255
-1.791689560250429,0,94,255
-1.767145867644259,0,98,255
-1.742602175038088,0,102,255
-1.718058482431918,0,106,255
-1.693514789825748,0,110,255
-1.668971097219578,0,114,255
-1.644427404613407,0,118,255
-1.619883712007237,0,122,255
-1.595340019401067,0,126,255
-1.570796326794897,0,129,255
-1.546252634188726,0,133,255
-1.521708941582556,0,137,255
-1.497165248976386,0,141,255
-1.472621556370215,0,145,255
-1.448077863764045,0,149,255
-1.423534171157875,0,153,255
-1.398990478551705,0,157,255
-1.374446785945534,0,161,255
-1.349903093339364,0,165,255
-1.325359400733194,0,169,255
-1.300815708127024,0,173,255
-1.276272015520854,0,177,255
-1.251728322914683,0,180,255
-1.227184630308513,0,184,255
-1.202640937702343,0,188,255
-1.178097245096172,0,192,255
-1.153553552490002,0,196,255
-1.129009859883832,0,200,255
-1.104466167277661,0,204,255
-1.079922474671491,0,208,255
-1.055378782065321,0,212,255
-1.030835089459151,0,216,255
-1.006291396852981,0,220,255
-0.9817477042468106,0,224,255
-0.95720401164064,0,228,255
-0.9326603190344698,0,231,255
-0.9081166264282996,0,235,255
-0.8835729338221294,0,239,255
-0.8590292412159592,0,243,255
-0.8344855486097886,0,247,255
-0.8099418560036185,0,251,255
-0.7853981633974483,0,255,255
-0.7608544707912781,4,255,251
-0.7363107781851079,8,255,247
-0.7117670855789373,12,255,243
-0.6872233929727671,16,255,239
-0.662679700366597,20,255,235
-0.6381360077604268,24,255,231
-0.6135923151542566,27,255,228
-0.589048622548086,31,255,224
-0.5645049299419158,35,255,220
-0.5399612373357456,39,255,216
-0.5154175447295755,43,255,212
-0.4908738521234053,47,255,208
-0.4663301595172351,51,255,204
-0.4417864669110645,55,255,200
-0.4172427743048943,59,255,196
-0.3926990816987241,63,255,192
-0.368155389092554,67,255,188
-0.3436116964863838,71,255,184
-0.3190680038802132,75,255,180
-0.294524311274043,78,255,177
-0.2699806186678728,82,255,173
-0.2454369260617026,86,255,169
-0.2208932334555325,90,255,165
-0.1963495408493623,94,255,161
-0.1718058482431917,98,255,157
-0.1472621556370215,102,255,153
-0.1227184630308513,106,255,149
-0.09817477042468115,110,255,145
-0.07363107781851097,114,255,141
-0.04908738521234035,118,255,137
-0.02454369260617018,122,255,133
0,126,255,129
0.02454369260617018,129,255,126
0.04908738521234035,133,255,122
0.07363107781851097,137,255,118
0.09817477042468115,141,255,114
0.1227184630308513,145,255,110
0.1472621556370215,149,255,106
0.1718058482431917,153,255,102
0.1963495408493623,157,255,98
0.2208932334555325,161,255,94
0.2454369260617026,165,255,90
0.2699806186678728,169,255,86
0.294524311274043,173,255,82
0.3190680038802132,177,255,78
0.3436116964863838,180,255,75
0.368155389092554,184,255,71
0.3926990816987241,188,255,67
0.4172427743048943,192,255,63
0.4417864669110645,196,255,59
0.4663301595172351,200,255,55
0.4908738521234053,204,255,51
0.5154175447295755,208,255,47
0.5399612373357456,212,255,43
0.5645049299419158,216,255,39
0.589048622548086,220,255,35
0.6135923151542566,224,255,31
0.6381360077604268,228,255,27
0.662679700366597,231,255,24
0.6872233929727671,235,255,20
0.7117670855789373,239,255,16
0.7363107781851079,243,255,12
0.7608544707912781,247,255,8
0.7853981633974483,251,255,4
0.8099418560036185,255,255,0
0.8344855486097886,255,251,0
0.8590292412159588,255,247,0
0.883572933822129,255,243,0
0.9081166264282992,255,239,0
0.9326603190344702,255,235,0
0.9572040116406404,255,231,0
0.9817477042468106,255,228,0
1.006291396852981,255,224,0
1.030835089459151,255,220,0
1.055378782065321,255,216,0
1.079922474671491,255,212,0
1.104466167277661,255,208,0
1.129009859883832,255,204,0
1.153553552490002,255,200,0
1.178097245096172,255,196,0
1.202640937702343,255,192,0
1.227184630308513,255,188,0
1.251728322914683,255,184,0
1.276272015520854,255,180,0
1.300815708127024,255,177,0
1.325359400733194,255,173,0
1.349903093339364,255,169,0
1.374446785945534,255,165,0
1.398990478551704,255,161,0
1.423534171157875,255,157,0
1.448077863764046,255,153,0
1.472621556370216,255,149,0
1.497165248976386,255,145,0
1.521708941582556,255,141,0
1.546252634188726,255,137,0
1.570796326794897,255,133,0
1.595340019401067,255,129,0
1.619883712007237,255,126,0
1.644427404613407,255,122,0
1.668971097219577,255,118,0
1.693514789825747,255,114,0
1.718058482431918,255,110,0
1.742602175038089,255,106,0
1.767145867644259,255,102,0
1.791689560250429,255,98,0
1.816233252856599,255,94,0
1.840776945462769,255,90,0
1.86532063806894,255,86,0
1.88986433067511,255,82,0
1.91440802328128,255,78,0
1.93895171588745,255,75,0
1.963495408493621,255,71,0
1.988039101099791,255,67,0
2.012582793705961,255,63,0
2.037126486312132,255,59,0
2.061670178918302,255,55,0
2.086213871524472,255,51,0
2.110757564130642,255,47,0
2.135301256736812,255,43,0
2.159844949342983,255,39,0
2.184388641949153,255,35,0
2.208932334555323,255,31,0
2.233476027161494,255,27,0
2.258019719767664,255,24,0
2.282563412373834,255,20,0
2.307107104980004,255,16,0
2.331650797586175,255,12,0
2.356194490192345,255,8,0
2.380738182798515,255,4,0
2.405281875404685,255,0,0
2.429825568010855,251,0,0
2.454369260617026,247,0,0
2.478912953223196,243,0,0
2.503456645829367,239,0,0
2.528000338435537,235,0,0
2.552544031041707,231,0,0
2.577087723647877,228,0,0
2.601631416254047,224,0,0
2.626175108860218,220,0,0
2.650718801466388,216,0,0
2.675262494072558,212,0,0
2.699806186678728,208,0,0
2.724349879284898,204,0,0
2.748893571891069,200,0,0
2.77343726449724,196,0,0
2.79798095710341,192,0,0
2.82252464970958,188,0,0
2.84706834231575,184,0,0
2.87161203492192,180,0,0
2.89615572752809,177,0,0
2.920699420134261,173,0,0
2.945243112740431,169,0,0
2.969786805346601,165,0,0
2.994330497952771,161,0,0
3.018874190558942,157,0,0
3.043417883165112,153,0,0
3.067961575771283,149,0,0
3.092505268377453,145,0,0
3.117048960983623,141,0,0
3.14157,137,0,0
